user_id,예금가입상품수,적금가입상품수,주거래은행,investment_style,annual_income,savings_goal,age,gender
3062,2,6,15,1,0,2,35,0
3063,4,4,6,0,5,5,22,1
3064,6,5,4,1,4,3,51,1
3065,4,3,1,1,1,3,49,1
3066,5,1,4,2,3,4,30,1
3067,2,2,11,0,5,5,31,1
3068,3,4,2,0,3,4,30,0
3069,1,3,6,2,4,5,50,0
3070,2,6,1,0,3,4,27,1
3071,6,1,4,1,4,5,53,0
3072,6,1,13,2,1,1,39,1
3073,2,2,3,1,3,0,44,1
3074,5,4,2,1,3,4,20,1
3075,1,5,3,2,4,5,29,1
3076,3,4,13,1,3,0,38,0
3077,4,4,16,1,3,4,49,1
3078,6,5,8,1,2,1,24,0
3079,1,1,6,2,3,4,38,1
3080,5,5,7,2,5,5,53,0
3081,1,3,4,0,5,3,30,0
3082,2,1,13,1,5,4,32,1
3083,2,6,6,1,3,5,48,1
3084,6,6,9,0,2,4,32,0
3085,6,1,16,2,3,4,34,1
3086,1,1,8,0,4,5,49,0
3087,1,3,12,0,1,0,53,0
3088,5,1,17,2,2,3,30,1
3089,1,6,3,2,0,3,36,0
3090,4,5,1,0,0,4,38,1
3091,3,5,13,2,0,3,25,1
3092,5,6,2,0,0,5,43,1
3093,4,1,1,1,3,1,54,0
3094,4,1,6,0,4,1,33,0
3095,5,6,9,0,0,1,23,1
3096,5,4,0,2,0,2,36,1
3097,6,2,11,1,2,4,37,0
3098,2,4,2,1,1,2,48,1
3099,2,6,11,2,1,0,19,1
3100,4,2,6,1,5,2,38,0
3101,3,2,15,1,4,1,46,1
3102,2,5,3,2,0,1,20,0
3103,6,6,4,1,2,3,21,1
3104,6,3,6,0,1,0,21,1
3105,4,3,9,0,0,3,51,1
3106,5,3,4,2,2,3,34,0
3107,4,4,13,2,3,4,19,1
3108,5,5,9,0,0,1,19,1
3109,2,1,2,2,5,4,22,1
3110,2,4,17,1,3,0,30,1
3111,4,1,11,2,0,4,48,1
3112,1,1,0,2,0,3,25,0
3113,6,1,10,2,3,3,40,0
3114,3,6,3,1,3,1,27,1
3115,6,2,9,2,2,4,38,1
3116,4,1,6,1,2,5,38,1
3117,5,2,6,0,2,1,44,0
3118,1,1,9,1,0,3,28,1
3119,6,3,4,0,4,2,53,1
3120,4,3,13,2,4,0,36,0
3121,6,6,3,0,3,3,19,1
3122,3,5,8,0,5,4,47,1
3123,2,1,8,0,0,0,21,1
3124,6,1,10,1,3,1,27,0
3125,5,3,6,2,1,1,22,1
3126,6,5,4,0,2,1,23,1
3127,1,5,9,1,0,1,25,1
3128,4,3,4,0,5,0,41,1
3129,5,2,12,2,3,0,47,1
3130,5,1,9,0,5,0,41,0
3131,6,6,16,0,3,4,25,0
3132,3,4,9,2,0,2,43,0
3133,5,1,8,1,4,3,31,1
3134,2,3,1,1,0,5,20,1
3135,2,4,12,1,5,5,28,1
3136,1,4,1,2,5,3,52,1
3137,1,6,10,2,1,0,34,0
3138,5,3,4,1,2,0,22,0
3139,1,2,2,2,5,2,26,1
3140,4,5,1,0,0,2,46,0
3141,2,1,6,0,3,4,37,1
3142,1,5,11,1,5,3,49,1
3143,3,2,3,1,1,3,30,1
3144,6,6,4,1,2,3,22,0
3145,6,1,2,0,1,1,22,0
3146,2,5,1,0,3,5,48,0
3147,4,6,16,2,5,3,43,1
3148,4,2,5,0,0,1,40,0
3149,6,2,9,0,1,5,24,0
3150,5,5,4,2,0,1,44,0
3151,5,2,2,2,5,0,51,1
3152,3,5,0,1,3,2,31,0
3153,1,6,9,0,0,2,40,0
3154,3,1,2,1,3,3,32,0
3155,5,6,4,0,3,4,43,1
3156,2,4,3,1,4,2,35,0
3157,5,5,4,2,3,4,53,1
3158,4,1,15,1,2,1,36,1
3159,2,5,9,2,0,4,41,0
3160,4,1,11,2,4,3,20,1
3161,1,4,4,0,4,2,29,1
3162,1,5,9,0,3,0,37,1
3163,1,2,9,2,1,1,29,0
3164,6,5,9,2,1,5,33,1
3165,2,1,7,2,1,0,33,0
3166,1,6,9,0,5,0,38,1
3167,4,5,9,2,4,4,37,1
3168,2,5,1,1,1,4,25,1
3169,2,2,13,2,2,2,33,1
3170,1,5,9,0,1,0,28,0
3171,4,6,11,1,5,4,31,0
3172,6,4,2,1,5,1,49,1
3173,1,3,7,1,2,4,27,0
3174,5,3,4,1,3,3,33,0
3175,4,3,2,1,3,0,22,0
3176,4,1,2,1,5,4,52,1
3177,1,1,6,2,0,1,32,1
3178,1,5,13,0,5,5,48,0
3179,4,4,6,2,3,1,26,0
3180,5,1,13,0,3,1,35,0
3181,2,3,3,0,3,0,49,1
3182,1,4,12,2,3,1,44,0
3183,2,3,11,2,3,0,32,1
3184,6,6,3,2,3,3,38,0
3185,6,1,4,0,1,1,52,0
3186,4,1,9,2,0,3,31,0
3187,4,4,12,1,4,5,47,0
3188,2,6,1,2,0,5,20,1
3189,4,3,2,2,5,0,38,0
3190,3,1,7,2,2,3,40,0
3191,4,4,2,1,2,5,37,1
3192,1,4,1,2,1,4,53,0
3193,3,2,13,0,1,0,38,0
3194,3,4,15,2,3,4,47,1
3195,1,6,10,1,1,0,31,1
3196,3,1,7,0,0,5,49,0
3197,4,1,6,1,4,2,33,0
3198,2,6,13,0,4,4,49,1
3199,1,5,9,2,4,5,53,1
3200,5,1,4,1,5,1,38,1
3201,2,3,13,0,4,0,54,1
3202,2,5,3,2,0,2,43,0
3203,2,3,4,2,2,2,40,1
3204,1,4,14,1,5,5,35,1
3205,2,1,14,1,4,2,36,0
3206,1,4,8,0,2,4,51,1
3207,5,1,6,1,4,3,19,1
3208,3,6,2,2,3,2,29,1
3209,5,4,3,1,2,3,31,1
3210,1,3,3,2,2,1,20,0
3211,4,2,15,2,2,1,21,1
3212,5,1,15,2,2,1,42,1
3213,2,3,10,0,0,1,36,1
3214,3,1,11,2,4,0,48,0
3215,3,2,7,2,2,5,35,1
3216,2,2,6,0,5,0,49,1
3217,6,5,1,0,0,3,28,0
3218,2,2,1,0,2,5,51,1
3219,6,4,9,1,2,2,39,1
3220,5,4,13,1,1,1,46,0
3221,3,6,7,1,1,0,20,1
3222,4,5,2,0,0,5,35,1
3223,6,4,9,2,3,4,49,1
3224,6,3,3,1,4,5,25,0
3225,5,2,6,0,5,3,45,0
3226,6,4,14,1,5,2,53,0
3227,2,5,6,0,5,2,43,1
3228,3,3,1,1,1,3,19,0
3229,1,5,2,2,1,4,35,1
3230,6,4,4,1,2,4,43,0
3231,2,5,6,0,4,3,53,1
3232,1,4,2,1,4,1,32,0
3233,3,1,14,2,0,3,29,0
3234,3,2,13,2,5,0,26,0
3235,1,5,2,1,1,1,29,0
3236,3,1,4,0,1,5,29,0
3237,3,2,2,1,4,2,31,1
3238,1,6,11,2,1,5,52,0
3239,3,3,15,1,5,4,28,1
3240,1,5,2,2,5,2,19,1
3241,5,6,6,0,2,0,24,0
3242,4,6,6,2,4,1,54,0
3243,3,1,4,0,0,3,28,1
3244,3,6,1,2,0,0,29,0
3245,5,4,4,2,3,4,41,0
3246,6,3,16,1,2,0,26,1
3247,5,1,3,2,0,4,45,0
3248,4,3,15,0,1,1,42,1
3249,3,3,1,0,2,2,20,1
3250,5,4,5,1,5,3,52,1
3251,4,5,4,1,4,1,40,1
3252,6,2,4,0,5,1,47,0
3253,2,3,12,2,0,1,40,1
3254,1,1,4,2,2,1,42,0
3255,1,6,3,0,2,3,33,1
3256,2,4,2,2,2,2,43,1
3257,5,2,10,1,2,2,35,0
3258,1,1,4,0,3,4,34,1
3259,4,1,8,2,1,2,46,0
3260,2,4,4,0,3,1,36,0
3261,3,6,1,0,0,0,25,0
3262,1,4,2,2,1,0,22,1
3263,2,2,15,2,1,3,26,1
3264,1,3,17,2,2,5,31,1
3265,6,6,9,1,2,1,44,1
3266,2,1,6,1,4,0,51,1
3267,2,1,13,2,0,3,19,1
3268,1,4,7,1,2,0,32,1
3269,6,5,8,2,4,5,41,1
3270,1,1,11,0,3,3,38,0
3271,4,5,1,0,3,1,36,1
3272,6,4,7,2,3,1,33,1
3273,2,2,2,1,2,4,21,0
3274,1,5,6,2,3,0,53,1
3275,3,6,1,1,4,2,44,0
3276,5,6,3,2,4,1,45,0
3277,5,6,9,2,5,5,50,0
3278,2,6,6,0,1,3,50,0
3279,2,4,13,1,1,4,43,0
3280,3,4,6,2,1,4,26,0
3281,5,6,12,0,0,4,53,1
3282,2,4,9,0,3,2,50,1
3283,6,6,15,2,3,1,26,0
3284,3,1,11,1,2,3,44,0
3285,6,3,9,2,4,5,37,0
3286,2,6,5,0,2,3,25,1
3287,2,2,2,1,2,0,20,1
3288,1,4,3,1,1,2,26,1
3289,6,6,4,2,2,0,27,1
3290,4,2,12,2,0,3,43,0
3291,5,5,8,2,4,5,30,0
3292,2,3,2,1,5,2,26,0
3293,2,5,3,1,0,1,26,0
3294,3,4,3,1,2,5,35,1
3295,1,4,17,2,3,3,44,1
3296,5,4,2,0,1,2,19,1
3297,4,4,10,1,1,3,31,1
3298,5,5,9,0,5,2,54,0
3299,6,6,16,0,3,4,29,0
3300,4,4,4,2,5,3,52,1
3301,2,5,3,0,1,4,51,0
3302,1,5,13,1,4,2,23,0
3303,4,4,2,1,1,5,45,0
3304,6,5,1,2,1,3,27,0
3305,1,6,9,1,5,1,44,1
3306,2,5,9,2,4,3,25,0
3307,2,5,14,0,1,4,31,1
3308,3,1,3,2,2,0,25,1
3309,3,3,12,2,3,0,22,1
3310,3,1,2,0,0,2,21,0
3311,3,4,9,1,3,1,42,0
3312,3,4,4,0,0,0,33,0
3313,6,1,12,0,4,3,21,1
3314,3,4,13,1,1,5,25,1
3315,4,5,2,0,5,1,49,0
3316,1,4,15,0,1,4,31,1
3317,6,3,16,0,4,0,51,1
3318,5,1,4,0,5,3,23,0
3319,5,2,8,2,1,3,38,0
3320,2,6,8,2,0,5,30,0
3321,2,2,9,2,2,5,40,1
3322,2,2,2,2,1,3,31,0
3323,5,4,2,0,2,2,53,0
3324,5,3,16,0,2,3,32,1
3325,6,3,4,1,1,4,49,0
3326,2,2,4,1,0,0,19,0
3327,6,2,1,1,1,2,45,1
3328,1,5,2,1,0,5,41,0
3329,5,6,5,2,0,1,23,0
3330,5,1,8,1,5,0,35,0
3331,1,2,1,1,3,0,33,0
3332,5,4,4,2,0,0,20,0
3333,3,4,13,0,2,3,23,0
3334,3,3,1,2,1,4,21,1
3335,6,6,2,0,5,2,32,0
3336,4,5,4,2,5,4,45,1
3337,2,5,4,1,5,0,25,1
3338,3,6,3,1,3,4,31,0
3339,2,4,3,1,0,4,31,1
3340,1,1,1,2,5,1,22,1
3341,5,6,0,2,5,1,42,0
3342,5,2,16,0,3,5,49,1
3343,2,1,14,2,5,3,35,0
3344,4,1,4,1,2,2,37,0
3345,1,1,0,1,5,2,24,1
3346,5,2,6,2,2,3,29,0
3347,1,2,2,1,4,4,45,1
3348,1,2,4,1,2,4,51,0
3349,4,3,2,0,5,3,50,0
3350,5,6,4,0,5,3,26,1
3351,1,5,1,2,5,0,35,1
3352,3,4,9,1,1,2,52,0
3353,4,6,10,2,2,3,50,1
3354,2,6,2,0,1,5,25,1
3355,1,4,0,2,1,2,50,1
3356,2,2,9,2,4,2,47,1
3357,2,1,8,1,0,5,42,0
3358,5,5,7,2,1,1,52,1
3359,6,1,8,1,4,3,39,1
3360,2,5,2,0,0,1,27,0
3361,3,1,3,0,5,2,43,1
3362,2,1,2,2,4,5,43,0
3363,4,2,8,2,5,3,21,1
3364,5,5,4,1,1,2,35,1
3365,3,3,12,0,3,2,21,0
3366,2,4,9,0,0,1,37,1
3367,4,4,7,2,5,0,28,0
3368,6,5,4,2,2,4,32,0
3369,1,3,1,0,1,5,54,0
3370,1,3,15,1,3,5,26,0
3371,5,2,13,1,1,4,21,0
3372,6,4,16,1,5,1,31,0
3373,1,2,17,2,5,4,38,0
3374,2,2,13,2,5,2,27,1
3375,3,5,8,1,4,5,28,1
3376,1,6,0,2,3,3,38,0
3377,4,5,11,2,0,0,31,1
3378,4,4,8,1,5,1,26,1
3379,1,2,14,2,5,4,31,0
3380,3,5,11,0,0,1,41,1
3381,6,5,12,0,4,0,45,1
3382,2,1,9,2,4,2,22,0
3383,2,4,13,0,4,1,41,1
3384,4,1,16,1,5,4,21,0
3385,2,6,7,0,1,2,22,0
3386,1,6,7,0,4,4,31,1
3387,2,5,6,1,4,4,45,1
3388,3,2,1,1,0,0,33,1
3389,6,4,4,2,1,2,38,1
3390,3,2,13,1,0,0,43,1
3391,5,1,16,1,1,1,25,0
3392,4,3,12,1,5,5,36,1
3393,6,5,9,0,3,3,41,1
3394,5,5,12,0,4,4,43,0
3395,1,3,6,2,4,1,52,0
3396,3,4,0,0,4,0,37,0
3397,5,3,2,0,2,0,54,0
3398,2,4,7,1,2,0,20,1
3399,5,4,6,1,5,4,20,0
3400,6,5,12,0,2,0,38,0
3401,4,3,9,0,5,4,44,0
3402,4,6,7,0,0,0,35,1
3403,2,5,13,1,5,0,46,0
3404,1,4,2,2,3,1,30,1
3405,5,2,6,0,2,4,41,1
3406,4,4,13,1,2,1,42,0
3407,4,2,3,1,2,2,32,1
3408,6,3,2,1,5,1,32,1
3409,1,6,6,2,3,3,19,1
3410,3,3,6,0,5,2,29,0
3411,6,2,5,1,0,4,54,1
3412,6,4,9,0,1,4,54,0
3413,3,1,6,0,2,1,42,0
3414,5,6,4,2,3,1,31,0
3415,4,4,8,1,1,4,20,0
3416,2,1,14,0,1,4,23,0
3417,5,3,1,2,3,2,34,0
3418,4,2,3,2,1,3,31,1
3419,6,2,2,0,3,4,41,0
3420,1,5,1,2,5,2,20,0
3421,6,4,6,1,5,4,23,0
3422,2,3,5,1,5,4,43,0
3423,6,6,10,0,4,5,48,1
3424,6,2,0,2,2,2,50,0
3425,5,1,4,0,4,2,40,0
3426,6,5,12,1,3,4,43,0
3427,2,6,7,0,0,4,30,0
3428,2,6,9,1,5,5,34,1
3429,6,2,9,1,3,1,40,1
3430,3,2,4,0,2,5,21,0
3431,5,2,5,1,3,1,20,0
3432,2,4,1,0,3,1,40,0
3433,6,6,6,0,4,2,24,0
3434,2,5,3,2,1,3,53,0
3435,3,1,1,0,4,4,48,0
3436,5,6,1,2,1,2,40,1
3437,1,4,9,2,1,1,50,1
3438,2,5,7,2,2,1,39,0
3439,3,5,11,0,2,2,38,1
3440,3,4,3,2,2,4,23,1
3441,2,6,4,2,3,3,25,0
3442,2,1,14,1,4,5,46,0
3443,3,1,15,1,0,4,35,0
3444,4,3,4,0,0,3,41,1
3445,3,2,16,0,2,1,36,1
3446,1,5,2,2,2,2,41,1
3447,5,6,4,1,1,3,22,0
3448,6,4,0,2,0,5,51,0
3449,4,5,4,1,2,1,35,1
3450,1,2,1,0,5,2,36,1
3451,2,3,8,0,2,2,48,1
3452,6,1,4,2,5,1,42,0
3453,3,4,3,2,4,2,47,0
3454,2,2,7,1,4,0,39,1
3455,1,1,1,1,0,3,42,0
3456,5,5,1,1,3,2,39,1
3457,2,3,7,1,4,4,50,1
3458,2,4,2,1,3,3,37,1
3459,3,2,4,2,0,5,30,1
3460,5,3,17,2,5,1,51,1
3461,4,2,9,2,0,3,45,0
3462,4,5,9,1,2,1,37,0
3463,1,4,5,0,2,0,26,1
3464,4,2,1,1,2,5,34,0
3465,1,3,8,0,3,2,52,1
3466,3,4,1,2,0,0,19,0
3467,3,4,1,0,3,2,43,1
3468,6,5,6,1,5,1,33,0
3469,4,6,15,0,2,0,51,1
3470,1,2,1,0,3,1,25,1
3471,3,4,7,1,1,3,44,1
3472,6,6,2,1,0,2,21,1
3473,1,3,13,2,1,0,25,0
3474,3,6,6,2,1,4,50,0
3475,6,3,3,2,0,0,48,0
3476,5,6,6,2,4,3,40,0
3477,1,3,4,0,5,2,19,1
3478,6,6,4,1,4,5,50,0
3479,1,4,3,0,0,3,50,0
3480,1,2,10,1,5,2,46,0
3481,5,6,12,2,4,5,40,1
3482,6,6,9,0,1,5,20,1
3483,3,5,0,0,4,4,41,0
3484,6,1,12,1,2,2,46,1
3485,5,2,4,2,4,3,32,0
3486,4,3,15,2,1,1,48,0
3487,5,6,4,1,4,1,25,0
3488,6,6,8,1,4,0,35,1
3489,2,2,6,1,0,0,32,0
3490,2,6,3,0,5,0,24,1
3491,5,1,1,2,0,3,28,1
3492,4,3,4,2,4,5,20,0
3493,4,6,1,1,5,3,23,1
3494,3,1,3,2,5,1,31,1
3495,6,5,16,2,5,4,33,0
3496,6,2,4,2,0,4,22,0
3497,5,1,9,1,2,5,19,0
3498,3,6,16,2,4,3,23,1
3499,2,1,2,0,4,4,29,1
3500,3,5,12,1,4,2,49,1
3501,4,3,10,1,2,5,47,0
3502,3,6,4,2,2,5,25,1
3503,2,2,11,2,5,3,42,0
3504,3,6,1,2,4,1,54,0
3505,2,4,12,1,4,2,22,1
3506,4,5,4,0,3,4,45,0
3507,2,3,4,0,3,0,29,1
3508,3,1,4,1,5,2,25,0
3509,6,6,10,2,5,2,41,1
3510,4,4,2,1,4,1,51,0
3511,6,5,4,0,3,3,44,0
3512,4,1,7,0,0,1,39,1
3513,1,4,14,1,5,3,44,1
3514,3,5,2,1,4,3,31,1
3515,6,6,1,2,5,4,48,1
3516,1,2,16,2,2,4,19,0
3517,2,1,3,1,5,0,34,0
3518,3,4,6,2,3,4,49,1
3519,6,2,16,1,5,4,48,0
3520,1,4,4,1,4,0,26,0
3521,1,5,2,1,0,0,31,1
3522,4,2,6,2,5,3,22,0
3523,3,4,9,0,0,5,27,1
3524,3,5,3,1,3,3,37,0
3525,5,5,15,1,4,0,41,1
3526,4,4,7,1,0,2,24,0
3527,1,3,13,1,1,2,32,0
3528,4,2,8,0,0,5,51,0
3529,2,1,2,0,1,2,23,1
3530,1,3,1,2,2,4,37,1
3531,5,3,9,0,2,3,38,0
3532,6,3,9,0,4,0,26,0
3533,4,5,3,0,4,0,33,0
3534,5,2,13,2,0,5,36,1
3535,2,1,3,1,3,2,21,0
3536,3,4,9,2,1,3,26,0
3537,3,2,13,1,2,2,50,0
3538,6,4,6,1,5,2,53,0
3539,3,3,6,2,1,3,47,1
3540,6,4,6,0,2,0,37,0
3541,6,1,8,2,2,4,26,1
3542,6,1,14,1,2,3,45,1
3543,3,2,0,2,2,1,37,0
3544,5,1,8,0,2,0,37,1
3545,2,5,11,1,4,0,22,0
3546,5,5,4,1,0,2,31,0
3547,6,1,7,0,3,2,46,0
3548,1,2,14,1,4,2,50,1
3549,4,3,5,0,2,1,37,1
3550,4,5,2,1,4,1,42,1
3551,5,5,2,1,0,1,47,0
3552,2,4,11,2,2,0,36,1
3553,4,4,15,1,1,4,50,0
3554,3,4,9,1,4,1,48,0
3555,6,4,9,1,3,4,50,1
3556,2,4,4,1,1,3,39,1
3557,1,3,16,2,3,3,34,0
3558,3,3,11,2,1,4,42,1
3559,3,6,7,2,0,4,54,1
3560,5,5,1,0,4,0,54,1
3561,2,5,7,1,2,4,24,1
3562,2,1,3,1,5,1,31,0
3563,2,2,9,0,1,3,36,0
3564,2,3,11,2,1,5,28,1
3565,3,3,4,0,2,5,49,1
3566,4,3,4,0,0,0,40,0
3567,3,1,5,0,5,4,36,1
3568,2,5,7,2,1,1,35,0
3569,6,4,9,2,1,0,45,1
3570,5,1,6,1,3,4,54,1
3571,1,4,6,2,1,1,36,1
3572,1,2,6,2,0,2,26,0
3573,2,6,17,0,0,1,26,1
3574,1,5,16,1,4,2,27,0
3575,4,3,8,0,1,3,34,1
3576,4,5,2,0,0,2,28,0
3577,1,2,9,2,0,4,29,1
3578,2,3,2,1,3,0,48,1
3579,4,6,11,1,1,5,25,1
3580,3,3,9,1,5,0,54,0
3581,1,6,4,0,0,0,30,1
3582,2,3,2,1,2,1,19,1
3583,4,6,4,0,1,2,52,0
3584,2,4,14,0,4,0,27,1
3585,6,4,4,0,2,3,26,1
3586,4,5,17,1,0,1,42,0
3587,4,5,1,1,2,4,42,1
3588,3,3,9,2,1,5,35,0
3589,2,3,2,1,1,2,36,1
3590,5,4,17,2,5,1,19,0
3591,4,2,1,1,1,3,49,0
3592,4,6,9,1,0,4,22,1
3593,4,4,9,1,2,5,37,0
3594,4,5,3,2,4,5,49,0
3595,3,1,15,0,1,0,25,1
3596,3,6,2,1,3,3,36,0
3597,2,1,3,0,1,0,34,1
3598,1,3,15,1,4,2,30,1
3599,1,3,4,0,2,4,47,0
3600,4,6,9,0,0,3,35,0
3601,2,3,5,2,5,3,38,0
3602,6,4,2,2,3,0,46,0
3603,6,3,9,1,1,4,29,0
3604,1,1,14,2,5,1,37,0
3605,4,4,3,0,0,1,21,1
3606,3,5,13,0,1,5,24,1
3607,1,3,13,2,5,1,54,1
3608,1,1,5,1,5,0,47,1
3609,1,4,7,1,4,2,34,1
3610,1,2,12,2,5,5,34,0
3611,2,6,16,2,3,2,27,0
3612,3,2,9,0,2,2,26,0
3613,4,5,15,0,1,1,28,0
3614,5,4,9,1,3,1,35,1
3615,2,4,9,0,4,5,22,1
3616,4,5,6,2,3,1,26,0
3617,1,3,13,2,3,0,19,0
3618,5,2,9,2,4,1,42,1
3619,4,6,6,1,3,0,46,1
3620,1,5,13,2,4,3,41,0
3621,2,4,3,0,4,2,22,1
3622,2,2,16,0,0,2,44,0
3623,2,3,6,0,3,3,39,0
3624,6,2,14,1,5,0,20,0
3625,1,3,10,1,1,4,22,1
3626,2,2,4,2,3,5,53,0
3627,4,6,7,1,0,0,52,0
3628,1,3,3,0,2,4,22,0
3629,3,4,3,1,2,1,43,1
3630,4,3,8,0,0,2,48,0
3631,1,4,2,0,5,4,37,0
3632,6,2,12,1,2,0,19,0
3633,5,5,4,1,3,0,37,1
3634,5,4,3,1,1,3,36,0
3635,5,1,3,2,3,4,44,1
3636,5,3,8,1,2,5,52,1
3637,5,2,6,2,4,3,24,1
3638,1,4,3,0,5,2,22,0
3639,2,1,16,2,3,1,44,0
3640,6,3,3,0,5,2,41,1
3641,6,5,9,1,4,4,53,0
3642,6,3,3,1,5,1,37,0
3643,2,2,5,0,1,2,32,1
3644,3,2,2,2,1,4,35,1
3645,3,2,2,2,4,4,38,1
3646,1,5,2,1,0,2,43,0
3647,1,5,6,2,5,2,53,0
3648,5,4,4,0,4,0,49,0
3649,2,5,2,0,4,2,54,0
3650,6,4,6,2,4,3,26,1
3651,5,1,12,0,2,3,47,0
3652,6,3,9,1,2,0,54,1
3653,1,6,9,0,0,5,39,0
3654,5,5,17,1,4,3,48,0
3655,6,5,6,0,0,0,51,0
3656,2,6,17,1,0,0,27,1
3657,3,5,11,2,3,5,25,0
3658,4,6,3,1,5,4,40,1
3659,4,3,2,2,5,2,37,1
3660,1,5,3,1,5,3,27,0
3661,4,4,12,0,2,4,36,0
3662,4,5,2,1,0,4,38,1
3663,2,6,1,2,2,3,48,1
3664,3,1,2,2,1,1,19,1
3665,4,6,1,0,1,5,51,1
3666,1,3,16,2,5,5,46,0
3667,2,4,1,2,4,3,20,0
3668,2,4,3,2,4,5,40,1
3669,6,4,3,0,2,0,47,1
3670,3,2,2,1,1,0,21,0
3671,6,3,4,2,3,0,51,0
3672,4,5,9,0,1,4,41,1
3673,4,5,4,0,5,4,35,1
3674,3,6,3,2,2,1,40,0
3675,3,3,3,2,2,0,42,1
3676,4,1,8,1,1,3,40,1
3677,2,5,10,0,0,2,22,1
3678,5,5,16,1,0,1,48,0
3679,5,5,4,0,2,1,46,1
3680,5,2,13,0,2,1,37,1
3681,2,1,6,2,2,3,38,0
3682,4,1,4,1,2,4,26,0
3683,2,4,1,0,3,4,27,1
3684,2,6,7,0,5,1,27,0
3685,4,1,8,2,3,3,42,1
3686,1,5,16,0,3,3,47,0
3687,4,4,9,2,3,1,48,0
3688,2,2,1,0,1,0,35,0
3689,2,2,8,0,2,2,25,1
3690,6,2,15,0,1,1,53,1
3691,2,3,14,2,3,0,19,0
3692,1,1,4,0,0,2,50,1
3693,6,1,2,2,0,2,54,1
3694,1,3,9,2,0,5,39,1
3695,3,2,0,2,4,4,21,1
3696,5,2,9,1,0,0,19,0
3697,3,2,13,2,1,5,40,1
3698,1,5,5,0,0,3,34,0
3699,3,1,2,0,0,4,24,1
3700,3,2,9,0,4,3,51,1
3701,1,1,2,0,1,1,34,1
3702,5,5,9,0,2,4,20,0
3703,6,4,4,0,0,2,50,1
3704,6,3,9,1,2,5,29,0
3705,1,1,8,1,0,4,20,1
3706,3,5,10,2,5,3,34,0
3707,3,5,6,0,2,0,53,1
3708,5,4,12,1,2,4,38,0
3709,3,1,6,0,5,1,34,1
3710,4,5,16,1,3,4,37,0
3711,1,4,7,2,5,1,32,1
3712,5,3,3,2,0,2,21,1
3713,2,4,7,1,2,4,48,1
3714,1,5,2,1,2,0,50,0
3715,6,4,0,0,0,0,40,1
3716,2,1,13,1,4,0,27,1
3717,3,6,2,1,1,0,25,1
3718,2,4,15,0,1,3,26,0
3719,2,2,8,0,0,4,30,1
3720,1,3,8,0,0,3,29,1
3721,5,5,4,1,3,1,38,1
3722,2,2,14,0,1,3,23,0
3723,6,5,8,1,5,0,46,1
3724,5,5,2,2,0,5,46,0
3725,2,6,13,0,4,2,38,0
3726,3,2,11,2,5,3,49,0
3727,2,4,11,1,3,1,49,1
3728,2,5,1,0,5,5,28,1
3729,1,3,15,2,1,4,33,1
3730,2,4,14,0,3,2,33,1
3731,2,4,8,1,2,5,42,1
3732,2,4,1,2,5,5,48,0
3733,2,5,0,2,1,5,29,1
3734,2,4,9,0,1,3,29,0
3735,2,5,1,2,5,2,22,1
3736,4,6,1,1,3,0,43,1
3737,6,4,17,2,5,4,25,1
3738,2,1,2,2,2,3,26,0
3739,3,2,16,1,5,3,36,1
3740,1,6,6,0,2,3,40,0
3741,3,4,2,0,3,5,51,0
3742,3,1,1,1,2,5,26,1
3743,5,5,1,0,3,5,49,0
3744,1,5,10,0,1,5,52,0
3745,4,3,1,0,4,1,20,0
3746,3,6,6,1,0,3,30,0
3747,1,5,4,1,5,3,44,1
3748,1,4,8,0,1,1,29,0
3749,5,4,0,1,5,5,28,0
3750,5,2,4,0,2,0,21,1
3751,1,1,9,1,5,3,48,1
3752,3,2,7,0,0,4,54,0
3753,5,4,9,2,1,3,30,0
3754,3,2,8,1,2,2,28,1
3755,2,5,0,2,3,4,35,1
3756,2,4,2,0,1,3,31,0
3757,5,3,1,2,2,0,23,1
3758,6,6,3,0,2,1,29,1
3759,1,4,16,2,1,0,20,0
3760,2,6,4,0,1,0,37,0
3761,3,2,2,1,0,4,20,0
3762,1,5,3,0,1,5,35,0
3763,1,1,3,2,0,2,35,0
3764,4,3,9,1,0,2,41,0
3765,1,6,1,1,3,5,32,1
3766,2,2,13,2,5,4,35,0
3767,4,6,12,1,1,3,48,1
3768,4,4,6,2,0,3,28,1
3769,3,3,3,0,2,0,38,0
3770,5,6,9,1,2,1,54,0
3771,3,6,4,0,4,2,25,0
3772,2,6,0,1,3,4,23,1
3773,1,6,16,2,1,2,35,0
3774,3,3,6,1,3,4,42,0
3775,6,1,4,0,2,4,40,1
3776,1,5,8,0,4,3,29,1
3777,3,1,17,2,5,1,25,0
3778,6,5,9,0,3,5,51,1
3779,6,1,8,0,5,4,32,0
3780,1,6,10,0,3,3,29,0
3781,3,3,12,0,0,0,36,1
3782,6,6,9,2,0,3,36,0
3783,5,4,2,2,1,3,42,1
3784,2,2,3,1,5,0,39,1
3785,6,4,4,2,4,0,28,1
3786,3,3,8,1,1,5,28,0
3787,5,3,4,1,3,0,47,1
3788,2,5,8,1,4,1,24,1
3789,1,1,0,2,1,5,46,1
3790,6,4,6,0,5,2,51,0
3791,4,2,2,0,3,0,42,0
3792,6,3,0,2,1,0,35,0
3793,4,6,13,0,0,4,48,1
3794,4,4,5,0,0,3,53,1
3795,5,6,9,0,0,2,25,0
